country,year,song_title,artist,rank
El Salvador,2023,Chica De Humo,Rene Alonso Y Su Banda Lasser,10
El Salvador,2023,El Sombrero Azul,Salsa Clave,11
El Salvador,2023,Tonta,Jhosse Lora,12
El Salvador,2023,Mentiras,Marito Rivera Y Su Grupo Bravo,13
El Salvador,2023,Enfermera,Los Hermanos Flores,14
El Salvador,2023,En la Mente y en la Piel,"MIGUEL ""TOTO"" GARCIA",15
El Salvador,2023,La Charamusca,La Maquina,16
El Salvador,2023,El Pirulino,Los Cocodrilos,17
El Salvador,2023,El Hijo De Tuta,La Chanchona De Tito Mira,18
El Salvador,2023,Trapiaste,La Raza Band,19
El Salvador,2023,Cumbia Cienaguera,Aniceto Molina,20
El Salvador,2023,Ojos Color de Cielo,"Chava Mercado, María Salome",21
El Salvador,2023,Burbujas De Amor,Rene Alonso Y Su Banda Lasser,22
El Salvador,2023,La Computadora,Orquesta San Vicente,23
El Salvador,2023,Llorar,Grupo Coco,24
El Salvador,2023,Tu Pais,Salsa Clave,25
Serbia,2011,Too Close,Alex Clare,1
Serbia,2011,Traktor (feat. L),"Wretch 32, L",2
Serbia,2011,Firework,Katy Perry,3
Serbia,2011,Lights - Single Version,Ellie Goulding,4
Serbia,2011,Only Girl (In The World),Rihanna,5
Serbia,2011,What's My Name?,"Rihanna, Drake",6
Serbia,2011,Who's That Chick? (feat. Rihanna),"David Guetta, Rihanna",7
Serbia,2011,Lights On (feat. Ms Dynamite) - Single Mix,"Katy B, Ms. Dynamite",8
Serbia,2011,Eyes Wide Shut (feat. Tinie Tempah),"JLS, Tinie Tempah",9
Serbia,2011,Coming Home,"Diddy - Dirty Money, Skylar Grey",10
Serbia,2011,Blind Faith,"Chase & Status, Liam Bailey",11
Serbia,2011,Yeah 3x,Chris Brown,12
Serbia,2011,Price Tag,"Jessie J, B.o.B",13
Serbia,2011,Higher,"Taio Cruz, Kylie Minogue, Travie McCoy",14
Serbia,2011,Champion (feat. Chris Brown),"Chip, Chris Brown",15
Serbia,2011,S&M,Rihanna,16
Serbia,2011,Black and Yellow,Wiz Khalifa,17
Serbia,2011,Beautiful People,"Chris Brown, Benny Benassi",18
Serbia,2011,The Lazy Song,Bruno Mars,19
Serbia,2011,Guilt,NERO,20
Serbia,2011,Save The World,Swedish House Mafia,21
Serbia,2011,Changed the Way You Kiss Me - Radio Edit,Example,22
Serbia,2011,Last Friday Night (T.G.I.F.),Katy Perry,23
Serbia,2011,Super Bass,Nicki Minaj,24
Serbia,2011,Promises,NERO,25
Serbia,2016,Ludilo,Natasa Bekvalac,1
Serbia,2016,"Mogu, Mogu",Viki Miljkovic,2
Serbia,2016,Usne Od Adrenalina,"Fantastic band, Sha",3
Serbia,2016,Pazi Se,Projekat,4
Serbia,2016,Euforija,Rasta,5
Serbia,2016,Frigidna (feat. Rasta),"Ana Nikolić, Rasta",6
Serbia,2016,Hitno,Adil,7
Serbia,2016,Temperatura,Sasa Kovacevic,8
Serbia,2016,Zamalo Tvoj,Sasa Kovacevic,9
Serbia,2016,Rodjendan,Sasa Kovacevic,10
Serbia,2016,200 / 100,Ana Nikolić,11
Serbia,2016,Labilna,Ana Nikolić,12
Serbia,2016,Autogram,Ceca,13
Serbia,2016,Metar Odavde,"Ceca, Tropico Band",14
Serbia,2016,Trepni,Ceca,15
Serbia,2016,Sve moje zore,Tropico Band,16
Serbia,2016,Konkretno (feat. Rasta),"Ana Nikolić, Rasta",17
Serbia,2016,Nista Licno,Mia Borisavljevic,18
Serbia,2016,Najbolji Grad Na Svetu,Adil,19
Serbia,2016,Ona Voli Fudbalere,"In Vivo, Leon",20
Serbia,2016,Kraljevi Grada,"MC Stojan, Aca Lukas",21
Serbia,2016,Boing 747,Ministarke,22
Serbia,2016,Gadafi,Maus Maki,23
Serbia,2016,Crnooka,Seka Aleksić,24
Serbia,2016,Afrika,Sladja Allegro,25
Serbia,2017,Donesi,Lexington,1
Serbia,2017,Potraži Me,Lexington,2
Serbia,2017,Dobro Da Nije Veće Zlo,Lexington,3
Serbia,2017,Vreteno,Željko Joksimović,4
Serbia,2017,Lapsus,Sasa Kovacevic,5
Serbia,2017,Varnice,Željko Joksimović,6
Serbia,2017,Nikotin,Natasa Bekvalac,7
Serbia,2017,Ponovo,Natasa Bekvalac,8
Serbia,2017,Nije svejedno,Amadeus Band,9
Serbia,2017,Putnicka,Dženan Lončarević,10
Serbia,2017,Da L' Ona Zna,Emina Jahović,11
Serbia,2017,Idemo Do Mene,"Sasa Kovacevic, Nikolina Pišek",12
Serbia,2017,Ledja O Ledja,Željko Joksimović,13
Serbia,2017,Jos ti se nadam,"Emina Jahović, Sasa Kovacevic",14
Serbia,2017,Med,"Emina Jahović, Dino Merlin",15
Serbia,2017,Posle Mene,Emina Jahović,16
Serbia,2017,Košava,Jelena Tomasevic,17
Serbia,2017,Da Mogu,Emina Jahović,18
Serbia,2017,Ja sam dobro,Natasa Bekvalac,19
Serbia,2017,Vertigo,Jelena Tomasevic,20
Serbia,2017,Da Mi Je Da Mi Se Vrati,Jelena Tomasevic,21
Serbia,2017,Med I Zaoka,Jelena Tomasevic,22
Serbia,2017,Perje,Milan Stankovic,23
Serbia,2017,Šta Da Zaboravim,Marija Šerifović,24
Serbia,2017,Bivši Dragi,Aleksandra Radović,25
Serbia,2024,HI HI - HA HA,"Nucci, Biba, Devito",1
Serbia,2024,Kadar,Anastasija,2
Serbia,2024,Ccrno,"Desingerica, Pajak, Zera",3
Serbia,2024,Gas,"Milica Jokic, Mile Kitic",4
Serbia,2024,Umri do zore,Seka Aleksić,5
Serbia,2024,Idi Gade,Senidah,6
Serbia,2024,Prava,Anastasija,7
Serbia,2024,Ti i ja,Seka Aleksić,8
Serbia,2024,33,Milica Todorovic,9
Serbia,2024,Phuket,Senidah,10
Serbia,2024,Katastrofa,"Tea Tairovic, Azis",11
Serbia,2024,Palme,"Ano, Mili",12
Serbia,2024,VVS,"Voyage, BakaPrase",13
Serbia,2024,200,Ano,14
Serbia,2024,Zapali Grad - Remix,Relja,15
Serbia,2024,Karmina,"Relja Torinno, Popovska",16
Serbia,2024,Letnji Randevu,"Rasta, Link, PAVILLION",17
Serbia,2024,3 po 3,"Biba, Nikolija",18
Serbia,2024,BeBo 4,Nucci,19
Serbia,2024,Sitne Lazi,Henny,20
Serbia,2024,Fantasia,"Olexesh, Devito",21
Serbia,2024,Rendalicca,Desingerica,22
Serbia,2024,Hollywood,"Jala Brat, Buba Corelli, Rasta",23
Serbia,2024,Muskarcina,"Voyage, Ceca",24
Serbia,2024,Japan,"Jala Brat, Buba Corelli",25
Serbia,2018,X (with 2 Chainz & Saudi),"ScHoolboy Q, 2 Chainz, Saudi",1
Serbia,2018,Love Lies (with Normani),"Khalid, Normani",2
Serbia,2018,Big Shot (with Travis Scott),"Kendrick Lamar, Travis Scott",3
Serbia,2018,Welcome to the Rodeo,Lil Skies,4
Serbia,2018,Psycho (feat. Ty Dolla $ign),"Post Malone, Ty Dolla $ign",5
Serbia,2018,Look Alive (feat. Drake),"BlocBoy JB, Drake",6
Serbia,2018,Powerglide (feat. Juicy J),"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",7
Serbia,2018,Contra,Logic,8
Serbia,2018,Plug Walk,Rich The Kid,9
Serbia,2018,We Don't Luv Em (Remix),"HoodRich Pablo Juan, Gucci Mane, 1017 Eskimo",10
Serbia,2018,New Freezer (feat. Kendrick Lamar),"Rich The Kid, Kendrick Lamar",11
Serbia,2018,Freaky Friday (feat. Chris Brown),"Lil Dicky, Chris Brown",12
Serbia,2018,Walk It Talk It,"Migos, Drake",13
Serbia,2018,123 (with Murda Beatz),"Smokepurpp, Murda Beatz",14
